pitch_id,game_played,pitcherside,hitterteam,hometeam,cleaned_description,hitter_perf,is_home,pa_outcome,wOBA
7068402,2023-03-30,L,Chicago White Sox,Houston Astros,swinging_strike,-0.37793422,0,strikeout,0.0
7068405,2023-03-30,L,Chicago White Sox,Houston Astros,swinging_strike,-0.33593586,0,strikeout,0.0
7068411,2023-03-30,L,Chicago White Sox,Houston Astros,single,0.51276207,0,single,0.882
7068412,2023-03-30,L,Chicago White Sox,Houston Astros,single,0.5716837,0,single,0.882
7068418,2023-03-30,L,Chicago White Sox,Houston Astros,out,-0.4287127,0,field_out,0.0
7068421,2023-03-30,R,Houston Astros,Houston Astros,out,-0.2600754,1,field_out,0.0
7068427,2023-03-30,R,Houston Astros,Houston Astros,swinging_strike,-0.8828647,1,strikeout,0.0
7068431,2023-03-30,R,Houston Astros,Houston Astros,out,-0.27261436,1,field_out,0.0
7068435,2023-03-30,L,Chicago White Sox,Houston Astros,single,0.56634957,0,single,0.882
7068439,2023-03-30,L,Chicago White Sox,Houston Astros,single,0.5990346,0,single,0.882
7068440,2023-03-30,L,Chicago White Sox,Houston Astros,out,-0.2807613,0,field_out,0.0
7068447,2023-03-30,L,Chicago White Sox,Houston Astros,swinging_strike,-0.3936391,0,strikeout,0.0
7068450,2023-03-30,L,Chicago White Sox,Houston Astros,hit_by_pitch,0.18460684,0,hit_by_pitch,0.726
7068452,2023-03-30,L,Chicago White Sox,Houston Astros,out,-0.336363,0,field_out,0.0
7068453,2023-03-30,R,Houston Astros,Houston Astros,out,-0.29208556,1,field_out,0.0
7068457,2023-03-30,R,Houston Astros,Houston Astros,out,-0.20958856,1,field_out,0.0
7068458,2023-03-30,R,Houston Astros,Houston Astros,out,-0.29016584,1,field_out,0.0
7068464,2023-03-30,R,Chicago White Sox,Houston Astros,swinging_strike,-0.23260994,0,strikeout,0.0
7068467,2023-03-30,R,Chicago White Sox,Houston Astros,out,-0.37151718,0,field_out,0.0
7068470,2023-03-30,R,Chicago White Sox,Houston Astros,out,-0.3254052,0,field_out,0.0
7068475,2023-03-30,R,Houston Astros,Houston Astros,out,-0.19752128,1,field_out,0.0
7068480,2023-03-30,R,Houston Astros,Houston Astros,out,-0.276332,1,field_out,0.0
7068485,2023-03-30,R,Houston Astros,Houston Astros,swinging_strike,-0.22873786,1,strikeout,0.0
7068486,2023-03-30,R,Chicago White Sox,Houston Astros,out,-0.28945023,0,field_out,0.0
7068489,2023-03-30,R,Chicago White Sox,Houston Astros,single,0.36187294,0,single,0.882
7068491,2023-03-30,R,Chicago White Sox,Houston Astros,single,0.55083436,0,single,0.882
7068498,2023-03-30,R,Chicago White Sox,Houston Astros,swinging_strike,-0.20835604,0,strikeout,0.0
7068502,2023-03-30,R,Chicago White Sox,Houston Astros,swinging_strike,-0.2945871,0,strikeout,0.0
7068505,2023-03-30,R,Houston Astros,Houston Astros,swinging_strike,-0.3355641,1,strikeout,0.0
7068506,2023-03-30,R,Houston Astros,Houston Astros,hit_by_pitch,0.24813412,1,hit_by_pitch,0.726
7068510,2023-03-30,R,Houston Astros,Houston Astros,single,0.5577234,1,single,0.882
7068516,2023-03-30,L,Houston Astros,Houston Astros,ball,0.29441053,1,walk,0.696
7068520,2023-03-30,L,Houston Astros,Houston Astros,swinging_strike,-0.32976416,1,strikeout,0.0
7068527,2023-03-30,L,Houston Astros,Houston Astros,swinging_strike,-0.28847367,1,strikeout,0.0
7068528,2023-03-30,R,Chicago White Sox,Houston Astros,out,-0.31556308,0,field_out,0.0
7068533,2023-03-30,R,Chicago White Sox,Houston Astros,swinging_strike,-0.4658183,0,strikeout,0.0
7068535,2023-03-30,R,Chicago White Sox,Houston Astros,home_run,1.6980544,0,home_run,2.004
7068537,2023-03-30,R,Chicago White Sox,Houston Astros,out,-0.29249564,0,field_out,0.0
7068538,2023-03-30,R,Houston Astros,Houston Astros,single,0.58490825,1,single,0.882
7068544,2023-03-30,R,Houston Astros,Houston Astros,out,-0.19017744,1,field_out,0.0
7068548,2023-03-30,R,Houston Astros,Houston Astros,out,-0.33288684,1,field_out,0.0
7068551,2023-03-30,R,Chicago White Sox,Houston Astros,out,-0.28309172,0,field_out,0.0
7068556,2023-03-30,R,Chicago White Sox,Houston Astros,ball,0.21609429,0,walk,0.696
7068558,2023-03-30,R,Chicago White Sox,Houston Astros,single,0.47026384,0,single,0.882
7068563,2023-03-30,R,Chicago White Sox,Houston Astros,double,0.9864018,0,double,1.243
7068565,2023-03-30,R,Chicago White Sox,Houston Astros,out,-0.29156482,0,field_out,0.0
7068569,2023-03-30,R,Chicago White Sox,Houston Astros,swinging_strike,-0.36203802,0,strikeout,0.0
7068572,2023-03-30,R,Houston Astros,Houston Astros,out,-0.27348548,1,field_out,0.0
7068574,2023-03-30,R,Houston Astros,Houston Astros,home_run,1.8182428,1,home_run,2.004
7068584,2023-03-30,R,Houston Astros,Houston Astros,out,-0.20782335,1,field_out,0.0
7068589,2023-03-30,R,Houston Astros,Houston Astros,ball,0.1473642,1,walk,0.696
7068596,2023-03-30,R,Houston Astros,Houston Astros,swinging_strike,-0.28630212,1,strikeout,0.0
7068601,2023-03-30,L,Los Angeles Angels,Oakland Athletics,swinging_strike,-0.3378104,0,strikeout,0.0
7068606,2023-03-30,L,Los Angeles Angels,Oakland Athletics,out,-0.18741164,0,field_out,0.0
7068614,2023-03-30,L,Los Angeles Angels,Oakland Athletics,swinging_strike,-0.73506474,0,strikeout,0.0
7068618,2023-03-30,R,Oakland Athletics,Oakland Athletics,ball,0.20355244,1,walk,0.696
7068622,2023-03-30,R,Oakland Athletics,Oakland Athletics,out,-0.33853665,1,field_out,0.0
7068627,2023-03-30,R,Oakland Athletics,Oakland Athletics,called_strike,-0.28730953,1,strikeout,0.0
7068629,2023-03-30,R,Oakland Athletics,Oakland Athletics,out,-0.30585542,1,field_out,0.0
7068635,2023-03-30,L,Los Angeles Angels,Oakland Athletics,called_strike,-0.27904072,0,strikeout,0.0
7068637,2023-03-30,L,Los Angeles Angels,Oakland Athletics,out,-0.36578366,0,field_out,0.0
7068639,2023-03-30,L,Los Angeles Angels,Oakland Athletics,out,-0.31541604,0,field_out,0.0
7068644,2023-03-30,R,Oakland Athletics,Oakland Athletics,out,-0.38275787,1,field_out,0.0
7068650,2023-03-30,R,Oakland Athletics,Oakland Athletics,swinging_strike,-0.03611189,1,strikeout,0.0
7068654,2023-03-30,R,Oakland Athletics,Oakland Athletics,swinging_strike,-0.16062489,1,strikeout,0.0
7068656,2023-03-30,L,Los Angeles Angels,Oakland Athletics,out,-0.29382193,0,field_out,0.0
7068658,2023-03-30,L,Los Angeles Angels,Oakland Athletics,single,0.53140575,0,single,0.882
7068660,2023-03-30,L,Los Angeles Angels,Oakland Athletics,out,-0.32689926,0,field_out,0.0
7068662,2023-03-30,L,Los Angeles Angels,Oakland Athletics,out,-0.2661044,0,field_out,0.0
7068664,2023-03-30,R,Oakland Athletics,Oakland Athletics,out,-0.21593569,1,field_out,0.0
7068667,2023-03-30,R,Oakland Athletics,Oakland Athletics,swinging_strike,-0.21188687,1,strikeout,0.0
7068668,2023-03-30,R,Oakland Athletics,Oakland Athletics,out,-0.28879878,1,field_out,0.0
7068672,2023-03-30,L,Los Angeles Angels,Oakland Athletics,ball,0.14151199,0,walk,0.696
7068674,2023-03-30,L,Los Angeles Angels,Oakland Athletics,single,0.55481786,0,single,0.882
7068681,2023-03-30,L,Los Angeles Angels,Oakland Athletics,out,-0.20647795,0,field_out,0.0
7068684,2023-03-30,L,Los Angeles Angels,Oakland Athletics,out,-0.32242954,0,field_out,0.0
7068686,2023-03-30,L,Los Angeles Angels,Oakland Athletics,out,-0.32188264,0,field_out,0.0
7068692,2023-03-30,R,Oakland Athletics,Oakland Athletics,called_strike,-0.21320605,1,strikeout,0.0
7068694,2023-03-30,R,Oakland Athletics,Oakland Athletics,single,0.5796096,1,single,0.882
7068698,2023-03-30,R,Oakland Athletics,Oakland Athletics,double,0.85630184,1,double,1.243
7068702,2023-03-30,R,Oakland Athletics,Oakland Athletics,swinging_strike,-0.32889342,1,strikeout,0.0
7068707,2023-03-30,R,Oakland Athletics,Oakland Athletics,swinging_strike,-0.2585436,1,strikeout,0.0
7068710,2023-03-30,L,Los Angeles Angels,Oakland Athletics,out,-0.4015218,0,field_out,0.0
7068717,2023-03-30,L,Los Angeles Angels,Oakland Athletics,single,0.6339131,0,single,0.882
7068723,2023-03-30,L,Los Angeles Angels,Oakland Athletics,single,0.4669271,0,single,0.882
7068725,2023-03-30,L,Los Angeles Angels,Oakland Athletics,out,-0.30977735,0,field_out,0.0
7068728,2023-03-30,R,Oakland Athletics,Oakland Athletics,out,-0.37222424,1,field_out,0.0
7068736,2023-03-30,R,Oakland Athletics,Oakland Athletics,ball,0.15254387,1,walk,0.696
7068741,2023-03-30,R,Oakland Athletics,Oakland Athletics,out,-0.18918064,1,field_out,0.0
7068744,2023-03-30,R,Oakland Athletics,Oakland Athletics,swinging_strike,-0.19128568,1,strikeout,0.0
7068750,2023-03-30,R,Los Angeles Angels,Oakland Athletics,out,-0.1928837,0,field_out,0.0
7068756,2023-03-30,R,Los Angeles Angels,Oakland Athletics,swinging_strike,-0.40813705,0,strikeout,0.0
7068760,2023-03-30,R,Los Angeles Angels,Oakland Athletics,ball,0.020448323,0,walk,0.696
7068763,2023-03-30,R,Los Angeles Angels,Oakland Athletics,out,-0.3620315,0,field_out,0.0
7068767,2023-03-30,R,Oakland Athletics,Oakland Athletics,swinging_strike,-0.13745543,1,strikeout,0.0
7068772,2023-03-30,R,Oakland Athletics,Oakland Athletics,ball,0.13293207,1,walk,0.696
7068774,2023-03-30,R,Oakland Athletics,Oakland Athletics,out,-0.311594,1,field_out,0.0
7068780,2023-03-30,R,Oakland Athletics,Oakland Athletics,swinging_strike,-0.21447402,1,strikeout,0.0
7068788,2023-03-30,R,Los Angeles Angels,Oakland Athletics,out,-0.6264334,0,field_out,0.0
7068791,2023-03-30,R,Los Angeles Angels,Oakland Athletics,swinging_strike,-0.4280046,0,strikeout,0.0
7068801,2023-03-30,R,Los Angeles Angels,Oakland Athletics,swinging_strike,-0.45503405,0,strikeout,0.0
7068805,2023-03-30,R,Oakland Athletics,Oakland Athletics,swinging_strike,-0.3785802,1,strikeout,0.0
7068814,2023-03-30,R,Oakland Athletics,Oakland Athletics,out,-0.20851268,1,field_out,0.0
7068817,2023-03-30,R,Oakland Athletics,Oakland Athletics,out,-0.2474984,1,field_out,0.0
7068823,2023-03-30,R,Los Angeles Angels,Oakland Athletics,out,-0.47662628,0,field_out,0.0
7068824,2023-03-30,R,Los Angeles Angels,Oakland Athletics,single,0.5811301,0,single,0.882
7068830,2023-03-30,R,Los Angeles Angels,Oakland Athletics,out,-0.21424162,0,field_out,0.0
7068834,2023-03-30,R,Los Angeles Angels,Oakland Athletics,ball,0.4540095,0,walk,0.696
7068838,2023-03-30,R,Los Angeles Angels,Oakland Athletics,swinging_strike,-0.25606287,0,strikeout,0.0
7068845,2023-03-30,L,Oakland Athletics,Oakland Athletics,single,0.37311143,1,single,0.882
7068850,2023-03-30,L,Oakland Athletics,Oakland Athletics,double,0.8543057,1,double,1.243
7068853,2023-03-30,L,Oakland Athletics,Oakland Athletics,swinging_strike,-0.278093,1,strikeout,0.0
7068855,2023-03-30,R,Oakland Athletics,Oakland Athletics,single,0.5328181,1,single,0.882
7068859,2023-03-30,R,Oakland Athletics,Oakland Athletics,single,0.6115796,1,single,0.882
7068863,2023-03-30,R,Oakland Athletics,Oakland Athletics,ball,0.24845827,1,walk,0.696
7068865,2023-03-30,R,Oakland Athletics,Oakland Athletics,out,-0.29873818,1,field_out,0.0
7068869,2023-03-30,R,Los Angeles Angels,Oakland Athletics,swinging_strike,-0.2240645,0,strikeout,0.0
7068879,2023-03-30,R,Los Angeles Angels,Oakland Athletics,ball,0.23088169,0,walk,0.696
7068885,2023-03-30,R,Los Angeles Angels,Oakland Athletics,out,-0.15077753,0,field_out,0.0
7068892,2023-03-30,R,Los Angeles Angels,Oakland Athletics,out,-0.22936136,0,field_out,0.0
7077957,2023-03-30,R,San Francisco Giants,New York Yankees,ball,0.051205255,0,walk,0.696
7077962,2023-03-30,R,San Francisco Giants,New York Yankees,called_strike,-0.1136796,0,strikeout,0.0
7077967,2023-03-30,R,San Francisco Giants,New York Yankees,called_strike,-0.22920378,0,strikeout,0.0
7077974,2023-03-30,R,San Francisco Giants,New York Yankees,swinging_strike,-0.2953528,0,strikeout,0.0
7077978,2023-03-30,R,New York Yankees,New York Yankees,swinging_strike,-0.22264874,1,strikeout,0.0
7077980,2023-03-30,R,New York Yankees,New York Yankees,home_run,1.7042085,1,home_run,2.004
7077985,2023-03-30,R,New York Yankees,New York Yankees,single,0.59608597,1,single,0.882
7077991,2023-03-30,R,New York Yankees,New York Yankees,called_strike,-0.29237708,1,strikeout,0.0
7077994,2023-03-30,R,New York Yankees,New York Yankees,called_strike,-0.17044833,1,strikeout,0.0
7077999,2023-03-30,R,San Francisco Giants,New York Yankees,swinging_strike,-0.17173405,0,strikeout,0.0
7078001,2023-03-30,R,San Francisco Giants,New York Yankees,single,0.55232555,0,single,0.882
7078007,2023-03-30,R,San Francisco Giants,New York Yankees,swinging_strike,-0.32964385,0,strikeout,0.0
7078012,2023-03-30,R,San Francisco Giants,New York Yankees,swinging_strike,-0.28189495,0,strikeout,0.0
7078013,2023-03-30,R,New York Yankees,New York Yankees,out,-0.3129938,1,field_out,0.0
7078019,2023-03-30,R,New York Yankees,New York Yankees,swinging_strike,-0.43701574,1,strikeout,0.0
7078023,2023-03-30,R,New York Yankees,New York Yankees,called_strike,-0.4155063,1,strikeout,0.0
7078028,2023-03-30,R,San Francisco Giants,New York Yankees,called_strike,-0.24252771,0,strikeout,0.0
7078033,2023-03-30,R,San Francisco Giants,New York Yankees,out,-0.24031363,0,field_out,0.0
7078038,2023-03-30,R,San Francisco Giants,New York Yankees,called_strike,-0.18744051,0,strikeout,0.0
7078044,2023-03-30,R,New York Yankees,New York Yankees,ball,0.07432308,1,walk,0.696
7078048,2023-03-30,R,New York Yankees,New York Yankees,called_strike,-0.2253501,1,strikeout,0.0
7078052,2023-03-30,R,New York Yankees,New York Yankees,swinging_strike,-0.29847816,1,strikeout,0.0
7078058,2023-03-30,R,New York Yankees,New York Yankees,out,-0.0916563,1,field_out,0.0
7078063,2023-03-30,R,San Francisco Giants,New York Yankees,ball,0.31819907,0,walk,0.696
7078068,2023-03-30,R,San Francisco Giants,New York Yankees,swinging_strike,-0.3742668,0,strikeout,0.0
7078074,2023-03-30,R,San Francisco Giants,New York Yankees,swinging_strike,-0.23267505,0,strikeout,0.0
7078075,2023-03-30,R,San Francisco Giants,New York Yankees,out,-0.29626262,0,field_out,0.0
7078077,2023-03-30,R,New York Yankees,New York Yankees,out,-0.25082085,1,field_out,0.0
7078080,2023-03-30,R,New York Yankees,New York Yankees,single,0.53172636,1,single,0.882
7078081,2023-03-30,R,New York Yankees,New York Yankees,home_run,1.7558626,1,home_run,2.004
7078085,2023-03-30,R,New York Yankees,New York Yankees,swinging_strike,-0.3601446,1,strikeout,0.0
7078089,2023-03-30,R,New York Yankees,New York Yankees,swinging_strike,-0.30423382,1,strikeout,0.0
7078093,2023-03-30,R,San Francisco Giants,New York Yankees,out,-0.27271003,0,field_out,0.0
7078095,2023-03-30,R,San Francisco Giants,New York Yankees,out,-0.32623196,0,field_out,0.0
7078098,2023-03-30,R,San Francisco Giants,New York Yankees,single,0.5802247,0,single,0.882
7078103,2023-03-30,R,San Francisco Giants,New York Yankees,out,-0.17043059,0,field_out,0.0
7078105,2023-03-30,R,New York Yankees,New York Yankees,out,-0.32990572,1,field_out,0.0
7078108,2023-03-30,R,New York Yankees,New York Yankees,swinging_strike,-0.22376683,1,strikeout,0.0
7078113,2023-03-30,R,New York Yankees,New York Yankees,swinging_strike,-0.16271003,1,strikeout,0.0
7078114,2023-03-30,R,San Francisco Giants,New York Yankees,single,0.5787798,0,single,0.882
7078120,2023-03-30,R,San Francisco Giants,New York Yankees,out,-0.17578024,0,field_out,0.0
7078123,2023-03-30,R,San Francisco Giants,New York Yankees,swinging_strike,-0.28389212,0,strikeout,0.0
7078126,2023-03-30,R,New York Yankees,New York Yankees,out,-0.28347224,1,field_out,0.0
7078129,2023-03-30,R,New York Yankees,New York Yankees,out,-0.3329559,1,field_out,0.0
7078133,2023-03-30,R,New York Yankees,New York Yankees,called_strike,-0.17111824,1,strikeout,0.0
7078139,2023-03-30,L,San Francisco Giants,New York Yankees,called_strike,-0.34073892,0,strikeout,0.0
7078142,2023-03-30,L,San Francisco Giants,New York Yankees,single,0.5488163,0,single,0.882
7078148,2023-03-30,L,San Francisco Giants,New York Yankees,called_strike,-0.25910202,0,strikeout,0.0
7078150,2023-03-30,R,San Francisco Giants,New York Yankees,out,-0.22327828,0,field_out,0.0
7078157,2023-03-30,R,New York Yankees,New York Yankees,ball,-0.04109664,1,walk,0.696
7078163,2023-03-30,R,New York Yankees,New York Yankees,swinging_strike,-0.3059909,1,strikeout,0.0
7078164,2023-03-30,R,New York Yankees,New York Yankees,single,0.59284943,1,single,0.882
7078169,2023-03-30,R,New York Yankees,New York Yankees,swinging_strike,-0.19346052,1,strikeout,0.0
7078170,2023-03-30,R,New York Yankees,New York Yankees,single,0.5968233,1,single,0.882
7078175,2023-03-30,R,New York Yankees,New York Yankees,single,0.65274334,1,single,0.882
7078180,2023-03-30,R,New York Yankees,New York Yankees,swinging_strike,-0.25395223,1,strikeout,0.0
7078186,2023-03-30,R,San Francisco Giants,New York Yankees,swinging_strike,-0.29309747,0,strikeout,0.0
7078188,2023-03-30,R,San Francisco Giants,New York Yankees,out,-0.32374665,0,field_out,0.0
7078195,2023-03-30,R,San Francisco Giants,New York Yankees,out,-0.2216368,0,field_out,0.0
7078197,2023-03-30,R,New York Yankees,New York Yankees,single,0.5815903,1,single,0.882
7078199,2023-03-30,R,New York Yankees,New York Yankees,out,-0.23775975,1,field_out,0.0
7078203,2023-03-30,R,New York Yankees,New York Yankees,out,-0.24901462,1,field_out,0.0
7078206,2023-03-30,R,New York Yankees,New York Yankees,called_strike,-0.25490806,1,strikeout,0.0
7078213,2023-03-30,R,San Francisco Giants,New York Yankees,out,-0.40979677,0,field_out,0.0
7078222,2023-03-30,R,San Francisco Giants,New York Yankees,ball,0.24415758,0,walk,0.696
7078227,2023-03-30,R,San Francisco Giants,New York Yankees,called_strike,-0.3554291,0,strikeout,0.0
7078231,2023-03-30,R,San Francisco Giants,New York Yankees,called_strike,-0.3544175,0,strikeout,0.0
7080965,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,called_strike,-0.3983423,0,strikeout,0.0
7080969,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,swinging_strike,-0.40423706,0,strikeout,0.0
7080972,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,single,0.505229,0,single,0.882
7080977,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,ball,0.25143275,0,walk,0.696
7080982,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,swinging_strike,-0.22428484,0,strikeout,0.0
7080986,2023-03-30,R,Chicago Cubs,Chicago Cubs,out,-0.21955377,1,field_out,0.0
7080989,2023-03-30,R,Chicago Cubs,Chicago Cubs,out,-0.28736284,1,field_out,0.0
7080993,2023-03-30,R,Chicago Cubs,Chicago Cubs,ball,0.097077414,1,walk,0.696
7080995,2023-03-30,R,Chicago Cubs,Chicago Cubs,out,-0.36632478,1,field_out,0.0
7080997,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,out,-0.38650873,0,field_out,0.0
7081004,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,out,-0.2071911,0,field_out,0.0
7081009,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,called_strike,-0.2889241,0,strikeout,0.0
7081015,2023-03-30,R,Chicago Cubs,Chicago Cubs,hit_by_pitch,0.45175454,1,hit_by_pitch,0.726
7081020,2023-03-30,R,Chicago Cubs,Chicago Cubs,out,-0.3047497,1,field_out,0.0
7081027,2023-03-30,R,Chicago Cubs,Chicago Cubs,out,-0.3495723,1,field_out,0.0
7081028,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,single,0.56613487,0,single,0.882
7081034,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,ball,0.11160921,0,walk,0.696
7081038,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,swinging_strike,-0.35850054,0,strikeout,0.0
7081044,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,ball,0.18302044,0,walk,0.696
7081048,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,out,-0.34077188,0,field_out,0.0
7081053,2023-03-30,R,Chicago Cubs,Chicago Cubs,ball,-0.12723556,1,walk,0.696
7081056,2023-03-30,R,Chicago Cubs,Chicago Cubs,out,-0.30884475,1,field_out,0.0
7081057,2023-03-30,R,Chicago Cubs,Chicago Cubs,single,0.58474547,1,single,0.882
7081059,2023-03-30,R,Chicago Cubs,Chicago Cubs,single,0.48343545,1,single,0.882
7081066,2023-03-30,R,Chicago Cubs,Chicago Cubs,ball,0.08545687,1,walk,0.696
7081069,2023-03-30,R,Chicago Cubs,Chicago Cubs,swinging_strike,-0.35772014,1,strikeout,0.0
7081073,2023-03-30,R,Chicago Cubs,Chicago Cubs,single,0.54959905,1,single,0.882
7081074,2023-03-30,R,Chicago Cubs,Chicago Cubs,out,-0.30217606,1,field_out,0.0
7081076,2023-03-30,R,Chicago Cubs,Chicago Cubs,out,-0.2624225,1,field_out,0.0
7081081,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,called_strike,-0.13757132,0,strikeout,0.0
7081086,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,out,-0.2812215,0,field_out,0.0
7081088,2023-03-30,R,Milwaukee Brewers,Chicago Cubs,out,-0.342771,0,field_out,0.0
7081089,2023-03-30,R,Chicago Cubs,Chicago Cubs,out,-0.31838888,1,field_out,0.0
7081093,2023-03-30,R,Chicago Cubs,Chicago Cubs,out,-0.3560816,1,field_out,0.0
